,Data,TempMaxPrevista,TempMaxINMET,NumDias
40,8/1983,32.012613967741935,32.30322580645161,31
41,9/1983,32.8500147,33.35999999999999,30
42,10/1983,32.53369593548388,32.516129032258064,31
43,11/1983,31.777884799999995,31.64666666666666,30
44,12/1983,31.96239480645161,31.54193548387096,31
45,1/1984,31.826090870967743,30.670967741935485,31
46,2/1984,30.961451655172407,30.834482758620688,29
47,3/1984,31.734487322580648,31.574193548387097,31
48,4/1984,31.335575899999995,31.213333333333335,30
49,5/1984,30.674526387096773,30.980645161290322,31
50,6/1984,30.154140499999997,30.519999999999992,30
51,7/1984,31.373642709677416,31.593548387096778,31
52,8/1984,32.48541299999999,32.65806451612903,31
53,9/1984,32.368617066666665,32.63,30
54,10/1984,31.751051516129035,32.335483870967735,31
55,11/1984,31.469659866666664,31.96,30
56,12/1984,31.745010064516133,31.60645161290322,31
57,1/1985,30.640709870967733,30.361290322580647,31
58,2/1985,31.067812607142855,30.935714285714287,28
59,3/1985,31.277925870967742,31.012903225806458,31
60,4/1985,30.777751533333337,30.320000000000004,30
61,5/1985,31.417229677419353,31.070967741935487,31
62,6/1985,30.152997133333333,30.18,30
63,7/1985,30.599821354838706,30.909677419354836,31
64,8/1985,30.379818580645164,30.729032258064525,31
65,9/1985,31.3691122,32.093333333333334,30
66,10/1985,32.13006403225806,32.23870967741936,31
67,11/1985,31.408652033333336,31.030000000000005,30
68,12/1985,31.382040322580643,30.88387096774193,31
69,1/1986,30.704450516129032,30.54838709677419,31
70,2/1986,29.979454821428572,30.292857142857137,28
71,3/1986,30.791550161290317,30.980645161290322,31
72,4/1986,30.78111133333333,31.09333333333333,30
73,5/1986,31.323142161290324,31.10322580645162,31
74,6/1986,31.0306234,31.44666666666667,30
75,7/1986,31.043783580645158,30.41290322580645,31
76,8/1986,31.55711729032259,31.696774193548393,31
77,9/1986,31.836235333333338,31.353333333333335,30
78,10/1986,31.52569925806452,31.89032258064516,31
79,11/1986,31.652158433333337,31.99333333333334,30
80,12/1986,31.728477774193546,31.65806451612903,31
81,1/1987,31.31051570967742,30.98064516129033,31
82,2/1987,31.728204000000005,31.17142857142857,28
83,3/1987,32.242610064516136,31.78064516129032,31
84,4/1987,32.168650899999996,31.593333333333323,30
85,5/1987,31.77312277419355,30.935483870967737,31
86,6/1987,30.982116866666665,30.39333333333333,30
87,7/1987,33.685532129032254,32.94193548387097,31
88,8/1987,32.88815970967742,33.34838709677418,31
89,9/1987,34.12694309999999,34.326666666666675,30
90,10/1987,33.35286206451613,33.86451612903226,31
91,11/1987,31.85916983333333,31.61,30
92,12/1987,32.06338112903226,31.632258064516133,31
93,1/1988,31.35552516129032,30.96129032258064,31
94,2/1988,31.50537786206896,31.09655172413794,29
95,3/1988,32.74284435483872,32.2516129032258,31
96,4/1988,31.405950033333333,31.33333333333333,30
97,5/1988,30.167025709677418,29.622580645161285,31
98,6/1988,30.19655653333334,29.746666666666673,30
99,7/1988,29.820338677419358,30.296774193548387,31
100,8/1988,33.510966935483864,34.01290322580646,31
101,9/1988,33.12102616666667,33.68,30
102,10/1988,32.96011129032259,33.31612903225807,31
103,11/1988,32.04754916666668,32.45666666666667,30
104,12/1988,31.45836696774193,30.838709677419356,31
105,1/1989,31.030313,30.83225806451613,31
106,2/1989,30.827067250000002,30.89285714285715,28
107,3/1989,31.223009806451614,31.270967741935483,31
108,4/1989,31.05893093333333,30.086666666666662,30
109,5/1989,30.818815935483872,30.038709677419355,31
110,6/1989,31.5418828,30.65333333333333,30
111,7/1989,30.949588548387094,30.432258064516127,31
112,8/1989,33.8461943548387,33.36129032258064,31
113,9/1989,33.60121346666667,33.40666666666668,30
114,10/1989,32.559681000000005,32.70322580645161,31
115,11/1989,32.60491203333333,32.093333333333334,30
116,12/1989,32.46443680645161,31.096774193548384,31
117,1/1990,31.603885032258066,30.89032258064516,31
118,2/1990,31.495601357142856,30.93571428571429,28
119,3/1990,31.984429741935497,31.14193548387097,31
120,4/1990,31.7762484,31.12666666666667,30
121,5/1990,31.139059483870973,30.477419354838716,31
122,6/1990,30.24862873333333,29.80666666666666,30
123,7/1990,31.228137419354844,30.322580645161292,31
124,8/1990,31.922637451612903,33.54516129032259,31
125,9/1990,31.5701353,32.52000000000001,30
126,10/1990,30.934131290322583,32.69677419354839,31
127,11/1990,30.568454966666668,31.59333333333333,30
128,12/1990,30.505484838709673,30.32903225806452,31
129,1/1993,30.24706367741936,30.07741935483871,31
130,2/1993,30.837016000000006,30.53571428571429,28
131,3/1993,30.94803825806451,30.645161290322573,31
132,4/1993,31.324445833333336,31.08,30
133,5/1993,31.450771677419347,30.76129032258065,31
134,6/1993,30.878475799999997,30.706666666666667,30
135,7/1993,30.96416203225807,30.987096774193542,31
136,8/1993,31.686539193548388,31.37096774193548,31
137,9/1993,32.90531739999999,32.71333333333333,30
138,10/1993,32.643854000000005,32.71935483870967,31
139,11/1993,31.64826623809524,31.047619047619047,21
140,12/1996,32.659199125,31.8125,16
141,1/1997,31.04136625806452,30.209677419354843,31
142,2/1997,30.839652035714288,30.542857142857148,28
143,3/1997,29.943816419354842,29.567741935483873,31
144,4/1997,30.963165866666667,30.889999999999997,30
145,5/1997,30.75932722580645,30.27741935483871,31
146,6/1997,32.191332433333336,31.39333333333333,30
147,7/1997,32.95712577419355,32.69032258064516,31
148,8/1997,32.631579354838706,31.790322580645164,31
149,9/1997,33.82743733333333,33.95238095238095,21
150,10/1997,33.74225819354839,33.74838709677419,31
151,11/1997,32.57902686666667,32.59333333333333,30
152,12/1997,31.996101677419354,31.741935483870964,31
153,1/1998,31.874774322580645,31.55806451612903,31
154,2/1998,31.96760314285714,31.850000000000005,28
155,3/1998,31.585821741935483,31.664516129032258,31
156,4/1998,32.11474056666667,31.979999999999997,30
157,5/1998,30.207577903225804,29.919354838709676,31
158,6/1998,30.35575743333333,30.380000000000006,30
159,7/1998,32.35284596774194,33.229032258064514,31
160,8/1998,33.178620419354836,33.719354838709684,31
161,9/1998,32.80300476666667,33.44333333333333,30
162,10/1998,32.245549612903226,32.81935483870968,31
163,11/1998,31.2969573,31.233333333333334,30
164,12/1998,30.876432774193542,30.874193548387094,31
165,1/1999,30.36167812903226,29.932258064516127,31
166,2/1999,30.590676107142862,30.86785714285714,28
167,3/1999,30.662488266666664,30.716666666666672,30
168,4/1999,30.27880203333334,30.003333333333334,30
169,5/1999,30.53291367741934,29.835483870967746,31
170,6/1999,30.3051255,29.613333333333337,30
171,7/1999,30.8758515483871,30.732258064516135,31
172,8/1999,31.523703935483873,32.28064516129032,31
173,9/1999,32.69804113333334,33.21999999999999,30
174,10/1999,32.49329193548387,33.13225806451613,31
175,11/1999,31.34313743333333,31.356666666666666,30
176,12/1999,31.01844974193548,30.922580645161286,31
177,1/2000,30.902690838709674,30.50322580645161,31
178,2/2000,30.550292620689667,30.506896551724136,29
179,3/2000,30.702938451612905,30.50322580645161,31
180,4/2000,30.361439100000002,30.439999999999998,30
181,5/2000,30.64208377419356,30.400000000000002,31
182,6/2000,30.013718966666666,29.76333333333334,30
183,7/2000,28.859830064516128,29.335483870967742,31
184,8/2000,32.217800548387096,32.19354838709677,31
185,9/2000,31.920371433333333,32.72666666666667,30
186,10/2000,31.45922406451612,32.39677419354839,31
187,11/2000,31.580636500000004,31.423333333333336,30
188,12/2000,31.818889580645163,31.738709677419358,31
189,1/2001,30.478492870967745,30.30645161290322,31
190,2/2001,30.57580282142857,30.178571428571434,28
191,3/2001,30.700277129032255,30.606451612903225,31
192,4/2001,31.51877053333333,31.33666666666667,30
193,5/2001,30.787363451612904,30.080645161290324,31
194,6/2001,29.403552699999995,29.259999999999998,30
195,7/2001,30.82153293548387,30.62903225806452,31
196,8/2001,33.56064048387096,34.08064516129033,31
197,9/2001,33.27405723333333,33.71333333333333,30
198,10/2001,32.93757445161289,33.50000000000001,31
199,11/2001,32.093776500000004,32.11666666666666,30
200,12/2001,31.558621129032254,30.790322580645164,31
201,1/2002,32.108937258064515,31.225806451612904,31
202,2/2002,31.479204964285717,30.86785714285714,28
203,3/2002,31.492788129032263,30.812903225806462,31
204,4/2002,31.268556000000004,30.77333333333333,30
205,5/2002,31.65362374193548,31.096774193548388,31
206,6/2002,30.427756100000003,29.513333333333335,30
207,7/2002,31.356530000000003,30.71935483870968,31
208,8/2002,33.4658564516129,33.42258064516129,31
209,9/2002,32.98633803333333,32.74666666666667,30
210,10/2002,33.09919570967741,33.38387096774194,31
211,11/2002,32.634480233333335,32.26333333333333,30
212,12/2002,31.143396838709677,30.529032258064515,31
213,1/2003,32.175378741935475,31.66451612903226,31
214,2/2003,30.945438607142854,30.603571428571428,28
215,3/2003,30.887757258064514,30.509677419354848,31
216,4/2003,31.031464266666667,30.89,30
217,5/2003,31.410969096774195,31.096774193548388,31
218,6/2003,31.829077,31.766666666666666,30
219,7/2003,31.713782129032257,32.070967741935476,31
220,8/2003,31.18228758064516,31.677419354838726,31
221,9/2003,31.99244776666667,33.23333333333333,30
222,10/2003,32.68377903225807,33.477419354838716,31
223,11/2003,32.197773733333335,32.52666666666667,30
224,12/2003,31.912298774193545,31.906451612903222,31
225,1/2004,31.658504548387103,31.7741935483871,31
226,2/2004,31.07040124137931,31.28275862068966,29
227,3/2004,31.005652838709675,31.261290322580635,31
228,4/2004,31.61853496666667,31.76333333333334,30
229,5/2004,28.92965941935484,28.277419354838706,31
230,6/2004,30.427032366666666,30.47666666666667,30
231,7/2004,30.694330645161287,30.674193548387095,31
232,8/2004,32.09146396774193,32.54516129032258,31
233,9/2004,32.33482596666667,33.32333333333334,30
234,10/2004,31.906887451612903,32.28709677419354,31
235,11/2004,31.163522666666672,31.41333333333333,30
236,12/2004,31.101629032258067,30.977419354838712,31
237,1/2005,31.54390522580646,31.780645161290323,31
238,2/2005,30.54947053571428,30.764285714285705,28
239,3/2005,31.308733322580647,31.283870967741926,31
240,4/2005,30.824986900000003,31.106666666666666,30
241,5/2005,31.834739548387102,31.977419354838705,31
242,6/2005,31.825828833333322,32.223333333333336,30
243,7/2005,30.830280129032253,31.503225806451614,31
244,8/2005,33.848089645161295,34.58064516129032,31
245,9/2005,33.242899533333336,34.19666666666667,30
246,10/2005,32.75826777419354,33.474193548387106,31
247,11/2005,31.5983976,31.69333333333333,30
248,12/2005,30.897271258064517,30.787096774193547,31
249,1/2006,30.895928064516127,30.700000000000006,31
250,2/2006,30.655052607142853,30.371428571428577,28
251,3/2006,31.66251774193548,31.696774193548382,31
252,4/2006,30.859456482758624,30.51724137931034,29
253,5/2006,29.459657161290323,29.116129032258062,31
254,6/2006,31.1270621,31.153333333333332,30
255,7/2006,32.58424503225806,33.20322580645161,31
256,8/2006,33.287997419354824,33.97096774193549,31
257,9/2006,33.10524423333333,33.373333333333335,30
258,10/2006,32.36364548387096,32.716129032258074,31
259,11/2006,32.05672766666667,32.36666666666667,30
260,12/2006,31.054889419354843,30.738709677419354,31
261,1/2007,31.517361774193546,31.20967741935484,31
262,2/2007,31.338347785714287,31.103571428571428,28
263,3/2007,31.605739935483868,31.361290322580647,31
264,4/2007,31.585191566666666,31.47666666666667,30
265,5/2007,30.510123499999995,29.999999999999993,28
266,6/2007,31.565409533333327,31.836666666666666,30
267,7/2007,31.54143729032259,31.551612903225802,31
268,8/2007,33.124700387096766,33.37096774193548,31
269,9/2007,33.10316779999999,34.013333333333335,30
270,10/2007,32.709767258064524,33.129032258064505,31
271,11/2007,32.15464759999999,31.87333333333333,30
272,12/2007,31.411730774193554,30.780645161290316,31
273,1/2008,30.890458419354832,30.07741935483871,31
274,2/2008,30.714322535714285,30.124999999999993,28
275,3/2008,30.777972967741935,29.841935483870973,31
276,4/2008,31.038158566666674,30.126666666666658,30
277,5/2008,30.264564999999994,28.94516129032258,31
278,6/2008,28.804821433333327,27.763333333333332,30
279,7/2008,32.60558558064516,32.651612903225804,31
280,8/2008,33.394348967741934,33.451612903225815,31
281,9/2008,33.487870066666666,33.47666666666667,30
282,10/2008,32.946935774193555,32.561290322580646,31
283,11/2008,32.15733266666666,31.59666666666666,30
284,12/2008,30.998829066666662,30.033333333333342,30
285,1/2009,31.306006709677416,30.206451612903226,31
286,2/2009,30.95739232142858,29.775,28
287,3/2009,31.419160000000005,30.65483870967742,31
288,4/2009,30.726631766666667,29.8,30
289,5/2009,31.52842180645161,30.27741935483871,31
290,6/2009,29.821172466666667,28.936666666666657,30
291,7/2009,31.556781645161283,30.658064516129027,31
292,8/2009,33.20761096774193,32.89354838709678,31
293,9/2009,33.711506,33.03999999999999,30
294,10/2009,33.431511225806446,33.43870967741936,31
295,11/2009,32.327960266666665,31.71999999999999,30
296,12/2009,30.498031161290324,30.006451612903227,31
297,1/2010,31.272261999999998,30.764516129032256,31
298,2/2010,31.473358535714283,31.08928571428571,28
299,3/2010,31.811480741935487,31.419354838709676,31
300,4/2010,32.380686000000004,31.796666666666667,30
301,5/2010,30.98270645161291,30.274193548387103,31
302,6/2010,31.91932583333333,31.49,30
303,7/2010,30.992893258064523,31.058064516129033,31
304,8/2010,33.28939035483871,34.24838709677419,31
305,9/2010,34.553743266666665,34.593333333333334,30
306,10/2010,33.054121548387094,33.16451612903226,31
307,11/2010,31.7898991,31.666666666666668,30
308,12/2010,31.540174903225804,31.277419354838706,31
309,1/2011,31.204360322580648,30.516129032258053,31
310,2/2011,30.706349321428572,29.946428571428573,28
311,3/2011,31.0138354516129,30.529032258064518,31
312,4/2011,31.480673666666664,31.116666666666664,30
313,5/2011,31.717528258064515,30.95806451612904,31
314,6/2011,31.792006366666662,31.336666666666662,30
315,7/2011,32.45250316129032,32.57741935483871,31
316,8/2011,32.610418,33.593548387096774,31
317,9/2011,33.28898396666666,33.58333333333334,30
318,10/2011,32.26576832258065,32.26129032258065,31
319,11/2011,32.5963111,32.28333333333334,30
320,12/2011,31.522245838709683,31.209677419354843,31
321,1/2012,30.286304096774188,29.483870967741936,31
322,2/2012,30.16499851724138,29.858620689655165,29
323,3/2012,31.433612354838708,30.93225806451613,31
324,4/2012,31.8214576,31.54,30
325,5/2012,31.699523451612905,31.229032258064514,31
326,6/2012,31.02408353333333,30.373333333333335,30
327,7/2012,31.557469096774195,31.477419354838712,31
328,8/2012,33.25112932258065,33.53870967741936,31
329,9/2012,33.724197999999994,34.40666666666666,30
330,10/2012,32.792700548387096,32.964516129032255,31
331,11/2012,32.030465133333344,31.916666666666664,30
332,12/2012,31.446162580645158,31.241935483870964,31
333,1/2013,31.638113548387093,31.51935483870968,31
334,2/2013,31.461829607142853,30.628571428571426,28
335,3/2013,31.080267580645167,30.99032258064516,31
336,4/2013,32.72053036666667,32.190000000000005,30
337,5/2013,31.58279425806451,31.116129032258065,31
338,6/2013,32.30673616666667,32.00333333333334,30
339,7/2013,31.451962935483873,31.287096774193547,31
340,8/2013,32.632814225806456,32.487096774193546,31
341,9/2013,33.17380433333333,34.12333333333334,30
342,10/2013,32.08354216129032,32.53548387096774,31
343,11/2013,31.80154493333334,31.660000000000007,30
344,12/2013,31.953813,31.661290322580648,31
345,1/2014,30.99939416129032,30.764516129032263,31
346,2/2014,31.05751778571429,30.91785714285715,28
347,3/2014,31.115868967741935,30.706451612903237,31
348,4/2014,31.957483066666672,31.37333333333333,30
349,5/2014,31.5506169032258,30.59032258064516,31
350,6/2014,30.989295866666666,30.443333333333335,30
351,7/2014,31.077244758620683,29.965517241379303,29
352,8/2014,33.46237648387096,33.28709677419355,31
353,9/2014,33.88985004166667,34.28333333333334,24
354,10/2014,33.49998347368421,33.14736842105263,19
355,11/2014,32.85130890000001,32.17,30
356,12/2014,32.06764000000001,31.419354838709676,31
357,1/2015,31.024455064516133,30.31935483870968,31
358,2/2015,31.134780423076922,30.576923076923073,26
359,3/2015,31.028281999999997,30.780645161290327,31
360,4/2015,32.42574526666666,31.646666666666672,30
361,5/2015,31.325210300000002,30.389999999999997,30
362,6/2015,32.393068933333325,31.550000000000004,30
363,7/2015,32.60232448387097,31.93548387096775,31
364,8/2015,34.83569019354839,34.8774193548387,31
365,9/2015,34.921679499999996,35.45666666666667,30
366,10/2015,34.450141870967734,34.49677419354839,31
367,11/2015,33.633867566666666,33.41666666666667,30
368,12/2015,33.0167162,32.28,30
369,1/2016,32.74045503448275,32.56896551724137,29
370,2/2016,32.95082924999999,32.16428571428571,28
371,3/2016,32.44510935714286,31.542857142857144,28
372,4/2016,32.823062766666666,32.163333333333334,30
373,5/2016,31.91701486666666,31.190000000000005,30
374,6/2016,31.742494766666663,30.659999999999993,30
375,7/2016,34.31578799999999,34.91666666666667,30
376,8/2016,34.92669240000001,35.72,30
377,9/2016,33.7413662,33.666666666666664,30
378,10/2016,33.5598229032258,33.83870967741935,31
379,11/2016,32.83522713333333,32.71,30
380,12/2016,32.23068266666667,31.536666666666676,30
381,1/2017,30.648063258064525,30.277419354838717,31
382,2/2017,31.01502171428572,31.253571428571423,28
383,3/2017,31.99351083870968,31.56774193548387,31
384,4/2017,31.87947153333333,31.353333333333335,30
385,5/2017,32.63755519354838,32.14193548387097,31
386,6/2017,31.697304233333337,31.130000000000003,30
387,7/2017,32.34918310344827,33.02758620689655,29
388,8/2017,34.45463837931035,34.69655172413794,29
389,9/2017,33.95707396428571,34.41785714285715,28
390,10/2017,33.759321566666664,33.99666666666668,30
391,11/2017,32.95318473333334,32.53,30
392,12/2017,31.958824233333328,31.57333333333333,30
